year,month,week,province,disease,cases
2018,1,4,22,asthma,20
2018,1,4,52,copd,729
2018,1,4,56,ihd,23
2018,1,4,37,asthma,1
2018,1,4,67,copd,545
2018,1,4,42,ihd,15
2018,1,4,23,asthma,19
2018,1,4,53,copd,143
2018,1,4,57,ihd,46
2018,1,4,38,asthma,2
2018,1,4,43,ihd,16
2018,1,4,24,asthma,17
2018,1,4,54,copd,227
2018,1,4,90,asthma,17
2018,1,4,10,asthma,10
2018,1,4,58,ihd,3
2018,1,4,39,asthma,3
2018,1,4,40,copd,806
2018,1,4,44,ihd,41
2018,1,4,25,asthma,6
2018,1,4,55,copd,560
2018,1,4,91,asthma,7
2018,1,4,30,ihd,137
2018,1,4,11,asthma,73
2018,1,4,41,copd,501
2018,1,4,45,ihd,49
2018,1,4,26,asthma,4
2018,1,4,56,copd,457
2018,1,4,92,asthma,12
2018,1,4,31,ihd,66
2018,1,4,12,asthma,27
2018,1,4,42,copd,268
2018,1,4,46,ihd,53
2018,1,4,27,asthma,5
2018,1,4,57,copd,929
2018,1,4,NULL,ihd,834
2018,1,4,93,asthma,35
2018,1,4,32,ihd,33
2018,1,4,13,asthma,28
2018,1,4,43,copd,133
2018,1,4,47,ihd,26
2018,1,4,58,copd,192
2018,1,4,94,asthma,11
2018,1,4,33,ihd,61
2018,1,4,14,asthma,8
2018,1,4,44,copd,513
2018,1,4,80,asthma,46
2018,1,4,0,asthma,2
2018,1,4,48,ihd,30
2018,1,4,30,copd,982
2018,1,4,95,asthma,12
2018,1,4,34,ihd,49
2018,1,4,15,asthma,2
2018,1,4,45,copd,553
2018,1,4,81,asthma,3
2018,1,4,20,ihd,81
2018,1,4,49,ihd,9
2018,1,4,31,copd,752
2018,1,4,96,asthma,5
2018,1,4,35,ihd,20
2018,1,4,16,asthma,53
2018,1,4,46,copd,508
2018,1,4,NULL,copd,5240
2018,1,4,,copd,6
2018,1,4,21,ihd,39
2018,1,4,32,copd,438
2018,1,4,36,ihd,109
2018,1,4,17,asthma,4
2018,1,4,47,copd,322
2018,1,4,83,asthma,1
2018,1,4,22,ihd,38
2018,1,4,33,copd,658
2018,1,4,37,ihd,12
2018,1,4,18,asthma,14
2018,1,4,48,copd,189
2018,1,4,84,asthma,37
2018,1,4,23,ihd,26
2018,1,4,34,copd,696
2018,1,4,70,asthma,4
2018,1,4,99,asthma,37
2018,1,4,38,ihd,29
2018,1,4,20,copd,369
2018,1,4,49,copd,109
2018,1,4,85,asthma,3
2018,1,4,24,ihd,29
2018,1,4,35,copd,208
2018,1,4,90,ihd,101
2018,1,4,71,asthma,18
2018,1,4,10,ihd,47
2018,1,4,39,ihd,17
2018,1,4,21,copd,237
2018,1,4,86,asthma,3
2018,1,4,25,ihd,42
2018,1,4,36,copd,470
2018,1,4,91,ihd,19
2018,1,4,72,asthma,50
2018,1,4,11,ihd,29
2018,1,4,22,copd,446
2018,1,4,26,ihd,8
2018,1,4,37,copd,98
2018,1,4,92,ihd,52
2018,1,4,73,asthma,75
2018,1,4,12,ihd,35
2018,1,4,23,copd,184
2018,1,4,27,ihd,19
2018,1,4,38,copd,168
2018,1,4,93,ihd,41
2018,1,4,74,asthma,9
2018,1,4,13,ihd,35
2018,1,4,24,copd,285
2018,1,4,60,asthma,49
2018,1,4,90,copd,752
2018,1,4,10,copd,181
2018,1,4,39,copd,157
2018,1,4,94,ihd,63
2018,1,4,75,asthma,6
2018,1,4,14,ihd,50
2018,1,4,25,copd,196
2018,1,4,80,ihd,86
2018,1,4,61,asthma,5
2018,1,4,91,copd,156
2018,1,4,11,copd,200
2018,1,4,95,ihd,50
2018,1,4,76,asthma,22
2018,1,4,15,ihd,31
2018,1,4,26,copd,106
2018,1,4,81,ihd,55
2018,1,4,62,asthma,23
2018,1,4,92,copd,372
2018,1,4,12,copd,172
2018,1,4,96,ihd,24
2018,1,4,77,asthma,58
2018,1,4,16,ihd,62
2018,1,4,27,copd,240
2018,1,4,82,ihd,27
2018,1,4,63,asthma,8
2018,1,4,2,ihd,1
2018,1,4,93,copd,281
2018,1,4,13,copd,183
2018,1,4,97,ihd,2
2018,1,4,17,ihd,15
2018,1,4,83,ihd,43
2018,1,4,64,asthma,11
2018,1,4,94,copd,427
2018,1,4,3,ihd,2
2018,1,4,14,copd,293
2018,1,4,50,asthma,36
2018,1,4,80,copd,952
2018,1,4,18,ihd,14
2018,1,4,0,copd,12
2018,1,4,84,ihd,108
2018,1,4,65,asthma,51
2018,1,4,95,copd,297
2018,1,4,4,ihd,1
2018,1,4,15,copd,110
2018,1,4,70,ihd,41
2018,1,4,51,asthma,5
2018,1,4,99,ihd,73
2018,1,4,81,copd,216
2018,1,4,19,ihd,35
2018,1,4,1,copd,1
2018,1,4,85,ihd,15
2018,1,4,66,asthma,8
2018,1,4,96,copd,112
2018,1,4,16,copd,345
2018,1,4,71,ihd,30
2018,1,4,52,asthma,43
2018,1,4,82,copd,153
2018,1,4,2,copd,2
2018,1,4,86,ihd,37
2018,1,4,67,asthma,13
2018,1,4,97,copd,7
2018,1,4,17,copd,105
2018,1,4,72,ihd,45
2018,1,4,53,asthma,6
2018,1,4,83,copd,151
2018,1,4,3,copd,2
2018,1,4,18,copd,143
2018,1,4,73,ihd,113
2018,1,4,54,asthma,8
2018,1,4,84,copd,666
2018,1,4,40,asthma,38
2018,1,4,70,copd,372
2018,1,4,99,copd,584
2018,1,4,19,copd,206
2018,1,4,74,ihd,21
2018,1,4,55,asthma,20
2018,1,4,85,copd,84
2018,1,4,60,ihd,61
2018,1,4,41,asthma,18
2018,1,4,71,copd,419
2018,1,4,75,ihd,18
2018,1,4,56,asthma,21
2018,1,4,86,copd,317
2018,1,4,6,copd,2
2018,1,4,61,ihd,23
2018,1,4,42,asthma,19
2018,1,4,72,copd,292
2018,1,4,76,ihd,81
2018,1,4,57,asthma,25
2018,1,4,62,ihd,14
2018,1,4,43,asthma,8
2018,1,4,73,copd,296
2018,1,4,77,ihd,42
2018,1,4,58,asthma,6
2018,1,4,63,ihd,17
2018,1,4,44,asthma,28
2018,1,4,74,copd,174
2018,1,4,30,asthma,133
2018,1,4,60,copd,509
2018,1,5,54,ihd,10
2018,1,5,35,asthma,1
2018,1,5,65,copd,168
2018,1,5,40,ihd,55
2018,1,5,21,asthma,17
2018,1,5,51,copd,176
2018,1,5,55,ihd,14
2018,1,5,36,asthma,7
2018,1,5,66,copd,229
2018,1,5,41,ihd,36
2018,1,5,22,asthma,9
2018,1,5,52,copd,337
2018,1,5,56,ihd,10
2018,1,5,67,copd,263
2018,1,5,42,ihd,9
2018,1,5,23,asthma,10
2018,1,5,53,copd,40
2018,1,5,57,ihd,22
2018,1,5,43,ihd,14
2018,1,5,24,asthma,5
2018,1,5,54,copd,106
2018,1,5,90,asthma,13
2018,1,5,10,asthma,4
2018,1,5,58,ihd,7
2018,1,5,39,asthma,1
2018,1,5,40,copd,319
2018,1,5,44,ihd,36
2018,1,5,25,asthma,4
2018,1,5,55,copd,349
2018,1,5,91,asthma,4
2018,1,5,30,ihd,108
2018,1,5,11,asthma,50
2018,1,5,41,copd,304
2018,1,5,45,ihd,31
2018,1,5,26,asthma,3
2018,1,5,56,copd,175
2018,1,5,92,asthma,8
2018,1,5,31,ihd,50
2018,1,5,12,asthma,6
2018,1,5,42,copd,163
2018,1,5,46,ihd,25
2018,1,5,27,asthma,2
2018,1,5,57,copd,465
2018,1,5,NULL,ihd,474
2018,1,5,93,asthma,6
2018,1,5,32,ihd,14
2018,1,5,13,asthma,21
2018,1,5,43,copd,70
2018,1,5,47,ihd,25
2018,1,5,58,copd,70
2018,1,5,94,asthma,7
2018,1,5,33,ihd,35
2018,1,5,14,asthma,3
2018,1,5,44,copd,253
2018,1,5,80,asthma,23
2018,1,5,48,ihd,24
2018,1,5,30,copd,697
2018,1,5,95,asthma,7
2018,1,5,34,ihd,25
2018,1,5,15,asthma,2
2018,1,5,45,copd,310
2018,1,5,81,asthma,5
2018,1,5,20,ihd,67
2018,1,5,49,ihd,2
2018,1,5,31,copd,367
2018,1,5,35,ihd,11
2018,1,5,16,asthma,33
2018,1,5,46,copd,193
2018,1,5,NULL,copd,2585
2018,1,5,,copd,1
2018,1,5,21,ihd,31
2018,1,5,32,copd,168
2018,1,5,36,ihd,40
2018,1,5,17,asthma,4
2018,1,5,47,copd,206
2018,1,5,22,ihd,16
2018,1,5,33,copd,362
2018,1,5,37,ihd,12
2018,1,5,18,asthma,14
2018,1,5,48,copd,83
2018,1,5,84,asthma,11
2018,1,5,23,ihd,22
2018,1,5,34,copd,277
2018,1,5,70,asthma,6
2018,1,5,99,asthma,26
2018,1,5,38,ihd,12
2018,1,5,19,asthma,6
2018,1,5,20,copd,150
2018,1,5,49,copd,89
2018,1,5,85,asthma,5
2018,1,5,24,ihd,32
2018,1,5,35,copd,92
2018,1,5,90,ihd,69
2018,1,5,71,asthma,6
2018,1,5,10,ihd,30
2018,1,5,39,ihd,15
2018,1,5,21,copd,110
2018,1,5,25,ihd,17
2018,1,5,36,copd,260
2018,1,5,91,ihd,8
2018,1,5,72,asthma,6
2018,1,5,11,ihd,16
2018,1,5,22,copd,218
2018,1,5,26,ihd,2
2018,1,5,37,copd,27
2018,1,5,92,ihd,35
2018,1,5,73,asthma,35
2018,1,5,12,ihd,21
2018,1,5,23,copd,107
2018,1,5,27,ihd,16
2018,1,5,38,copd,91
2018,1,5,93,ihd,15
2018,1,5,74,asthma,2
2018,1,5,13,ihd,13
2018,1,5,24,copd,108
2018,1,5,LA,ihd,1
2018,1,5,60,asthma,17
2018,1,5,90,copd,436
2018,1,5,10,copd,92
2018,1,5,39,copd,94
2018,1,5,94,ihd,26
2018,1,5,14,ihd,25
2018,1,5,25,copd,82
2018,1,5,80,ihd,52
2018,1,5,61,asthma,1
2018,1,5,91,copd,50
2018,1,5,11,copd,92
2018,1,5,95,ihd,23
2018,1,5,76,asthma,3
2018,1,5,15,ihd,6
2018,1,5,26,copd,67
2018,1,5,81,ihd,9
2018,1,5,62,asthma,14
2018,1,5,1,ihd,1
2018,1,5,92,copd,224
2018,1,5,12,copd,78
2018,1,5,96,ihd,15
2018,1,5,77,asthma,12
2018,1,5,16,ihd,23
2018,1,5,27,copd,125
2018,1,5,82,ihd,18
2018,1,5,63,asthma,3
2018,1,5,93,copd,103
2018,1,5,13,copd,75
2018,1,5,97,ihd,1
2018,1,5,17,ihd,5
2018,1,5,83,ihd,31
2018,1,5,64,asthma,8
2018,1,5,94,copd,283
2018,1,5,3,ihd,2
2018,1,5,14,copd,139
2018,1,5,50,asthma,16
2018,1,5,80,copd,399
2018,1,5,18,ihd,6
2018,1,5,0,copd,5
2018,1,5,84,ihd,61
2018,1,5,65,asthma,33
2018,1,5,95,copd,127
2018,1,5,15,copd,72
2018,1,5,70,ihd,31
2018,1,5,51,asthma,6
2018,1,5,99,ihd,45
2018,1,5,81,copd,134
2018,1,5,19,ihd,24
2018,1,5,0,copd,1
2018,1,5,85,ihd,11
2018,1,5,66,asthma,4
2018,1,5,96,copd,51
2018,1,5,16,copd,180
2018,1,5,71,ihd,14
2018,1,5,52,asthma,21
2018,1,5,82,copd,51
2018,1,5,2,copd,1
2018,1,5,86,ihd,13
2018,1,5,67,asthma,9
2018,1,5,97,copd,4
2018,1,5,17,copd,58
2018,1,5,72,ihd,27
2018,1,5,53,asthma,1
2018,1,5,83,copd,46
2018,1,5,3,copd,2
2018,1,5,18,copd,65
2018,1,5,73,ihd,133
2018,1,5,54,asthma,2
2018,1,5,84,copd,364
2018,1,5,4,copd,2
2018,1,5,40,asthma,14
2018,1,5,70,copd,210
2018,1,5,99,copd,305
2018,1,5,19,copd,97
2018,1,5,74,ihd,8
2018,1,5,55,asthma,9
2018,1,5,85,copd,29
2018,1,5,60,ihd,35
2018,1,5,41,asthma,21
2018,1,5,71,copd,128
2018,1,5,75,ihd,7
2018,1,5,56,asthma,13
2018,1,5,86,copd,164
2018,1,5,61,ihd,11
2018,1,5,42,asthma,6
2018,1,5,72,copd,182
2018,1,5,76,ihd,32
2018,1,5,57,asthma,10
2018,1,5,62,ihd,20
2018,1,5,43,asthma,8
2018,1,5,73,copd,168
2018,1,5,77,ihd,25
2018,1,5,58,asthma,1
2018,1,5,63,ihd,9
2018,1,5,44,asthma,16
2018,1,5,74,copd,69
2018,1,5,30,asthma,72
2018,1,5,60,copd,209
2018,1,5,64,ihd,15
2018,1,5,45,asthma,12
2018,1,5,75,copd,27
2018,1,5,50,ihd,43
2018,1,5,31,asthma,14
2018,1,5,61,copd,124
2018,1,5,65,ihd,13
2018,1,5,46,asthma,1
2018,1,5,76,copd,94
2018,1,5,NULL,asthma,259
2018,1,5,51,ihd,14
2018,1,5,32,asthma,20
2018,1,5,62,copd,196
2018,1,5,66,ihd,28
2018,1,5,47,asthma,14
2018,1,5,77,copd,99
2018,1,5,52,ihd,13
2018,1,5,33,asthma,52
2018,1,5,63,copd,177
2018,1,5,67,ihd,38
2018,1,5,48,asthma,4
2018,1,5,53,ihd,4
2018,1,5,34,asthma,69
2018,1,5,64,copd,141
2018,1,5,20,asthma,16
2018,1,5,49,asthma,5
2018,1,5,50,copd,698
2018,2,5,31,asthma,6
2018,2,5,61,copd,109
2018,2,5,65,ihd,14
2018,2,5,46,asthma,5
2018,2,5,76,copd,105
2018,2,5,NULL,asthma,212
2018,2,5,51,ihd,17
2018,2,5,32,asthma,13
2018,2,5,62,copd,140
2018,2,5,66,ihd,44
2018,2,5,47,asthma,2
2018,2,5,77,copd,81
2018,2,5,52,ihd,12
2018,2,5,33,asthma,21
2018,2,5,63,copd,85
2018,2,5,67,ihd,29
2018,2,5,48,asthma,5
2018,2,5,53,ihd,8
2018,2,5,34,asthma,50
2018,2,5,64,copd,95
2018,2,5,20,asthma,11
2018,2,5,49,asthma,3
2018,2,5,50,copd,475
2018,2,5,54,ihd,9
2018,2,5,35,asthma,1
2018,2,5,65,copd,131
2018,2,5,40,ihd,29
2018,2,5,21,asthma,4
2018,2,5,51,copd,176
2018,2,5,55,ihd,26
2018,2,5,36,asthma,4
2018,2,5,66,copd,142
2018,2,5,41,ihd,25
2018,2,5,22,asthma,24
2018,2,5,52,copd,251
2018,2,5,56,ihd,8
2018,2,5,67,copd,309
2018,2,5,42,ihd,17
2018,2,5,23,asthma,13
2018,2,5,53,copd,99
2018,2,5,57,ihd,14
2018,2,5,43,ihd,17
2018,2,5,24,asthma,6
2018,2,5,54,copd,111
2018,2,5,90,asthma,8
2018,2,5,10,asthma,10
2018,2,5,58,ihd,3
2018,2,5,39,asthma,5
2018,2,5,40,copd,309
2018,2,5,44,ihd,11
2018,2,5,25,asthma,1
2018,2,5,55,copd,185
2018,2,5,91,asthma,3
2018,2,5,30,ihd,47
2018,2,5,11,asthma,14
2018,2,5,41,copd,138
2018,2,5,45,ihd,25
2018,2,5,26,asthma,1
2018,2,5,56,copd,234
2018,2,5,92,asthma,8
2018,2,5,31,ihd,22
2018,2,5,12,asthma,4
2018,2,5,42,copd,106
2018,2,5,46,ihd,17
2018,2,5,27,asthma,1
2018,2,5,57,copd,393
2018,2,5,NULL,ihd,334
2018,2,5,93,asthma,10
2018,2,5,32,ihd,17
2018,2,5,13,asthma,25
2018,2,5,43,copd,59
2018,2,5,47,ihd,14
2018,2,5,58,copd,52
2018,2,5,94,asthma,8
2018,2,5,33,ihd,25
2018,2,5,14,asthma,1
2018,2,5,44,copd,149
2018,2,5,80,asthma,17
2018,2,5,48,ihd,16
2018,2,5,30,copd,386
2018,2,5,95,asthma,4
2018,2,5,34,ihd,26
2018,2,5,15,asthma,1
2018,2,5,45,copd,190
2018,2,5,81,asthma,5
2018,2,5,20,ihd,43
2018,2,5,49,ihd,1
2018,2,5,31,copd,231
2018,2,5,35,ihd,2
2018,2,5,16,asthma,14
2018,2,5,46,copd,226
2018,2,5,82,asthma,2
2018,2,5,NULL,copd,2101
2018,2,5,,copd,1
2018,2,5,21,ihd,21
2018,2,5,32,copd,128
2018,2,5,36,ihd,38
2018,2,5,17,asthma,2
2018,2,5,47,copd,76
2018,2,5,22,ihd,11
2018,2,5,33,copd,191
2018,2,5,37,ihd,6
2018,2,5,18,asthma,3
2018,2,5,48,copd,49
2018,2,5,84,asthma,21
2018,2,5,23,ihd,10
2018,2,5,34,copd,223
2018,2,5,70,asthma,5
2018,2,5,99,asthma,23
2018,2,5,38,ihd,9
2018,2,5,19,asthma,2
2018,2,5,20,copd,185
2018,2,5,49,copd,45
2018,2,5,85,asthma,1
2018,2,5,24,ihd,13
2018,2,5,35,copd,68
2018,2,5,90,ihd,72
2018,2,5,71,asthma,9
2018,2,5,10,ihd,28
2018,2,5,39,ihd,10
2018,2,5,21,copd,95
2018,2,5,86,asthma,1
2018,2,5,25,ihd,12
2018,2,5,36,copd,117
2018,2,5,91,ihd,6
2018,2,5,72,asthma,11
2018,2,5,11,ihd,16
2018,2,5,22,copd,199
2018,2,5,26,ihd,2
2018,2,5,37,copd,37
2018,2,5,92,ihd,21
2018,2,5,73,asthma,15
2018,2,5,12,ihd,22
2018,2,5,23,copd,79
2018,2,5,27,ihd,9
2018,2,5,38,copd,68
2018,2,5,93,ihd,8
2018,2,5,74,asthma,2
2018,2,5,13,ihd,9
2018,2,5,24,copd,98
2018,2,5,60,asthma,45
2018,2,5,90,copd,386
2018,2,5,10,copd,52
2018,2,5,39,copd,65
2018,2,5,94,ihd,11
2018,2,5,14,ihd,12
2018,2,5,25,copd,47
2018,2,5,80,ihd,40
2018,2,5,61,asthma,1
2018,2,5,91,copd,117
2018,2,5,11,copd,84
2018,2,5,95,ihd,19
2018,2,5,76,asthma,21
2018,2,5,15,ihd,5
2018,2,5,26,copd,40
2018,2,5,81,ihd,14
2018,2,5,62,asthma,23
2018,2,5,92,copd,135
2018,2,5,1,ihd,1
2018,2,5,12,copd,51
2018,2,5,96,ihd,23
2018,2,5,77,asthma,11
2018,2,5,16,ihd,23
2018,2,5,27,copd,133
2018,2,5,82,ihd,10
2018,2,5,63,asthma,5
2018,2,5,93,copd,120
2018,2,5,13,copd,86
2018,2,5,97,ihd,1
2018,2,5,17,ihd,9
2018,2,5,83,ihd,23
2018,2,5,64,asthma,5
2018,2,5,94,copd,183
2018,2,5,14,copd,76
2018,2,5,50,asthma,25
2018,2,5,80,copd,402
2018,2,5,18,ihd,6
2018,2,5,0,copd,4
2018,2,5,84,ihd,46
2018,2,5,65,asthma,29
2018,2,5,95,copd,124
2018,2,5,15,copd,59
2018,2,5,70,ihd,21
2018,2,5,51,asthma,8
2018,2,5,99,ihd,40
2018,2,5,81,copd,65
2018,2,5,19,ihd,18
2018,2,5,1,copd,1
2018,2,5,85,ihd,4
2018,2,5,66,asthma,1
2018,2,5,96,copd,31
2018,2,5,16,copd,62
2018,2,5,71,ihd,8
2018,2,5,52,asthma,14
2018,2,5,82,copd,79
2018,2,5,86,ihd,10
2018,2,5,67,asthma,15
2018,2,5,6,ihd,1
2018,2,5,97,copd,5
2018,2,5,17,copd,50
2018,2,5,72,ihd,10
2018,2,5,53,asthma,3
2018,2,5,83,copd,58
2018,2,5,18,copd,85
2018,2,5,73,ihd,35
2018,2,5,54,asthma,3
2018,2,5,84,copd,248
2018,2,5,40,asthma,11
2018,2,5,70,copd,155
2018,2,5,8,ihd,1
2018,2,5,99,copd,227
2018,2,5,19,copd,86
2018,2,5,74,ihd,8
2018,2,5,55,asthma,15
2018,2,5,85,copd,51
2018,2,5,60,ihd,16
2018,2,5,71,copd,159
2018,2,5,75,ihd,1
2018,2,5,56,asthma,7
2018,2,5,86,copd,70
2018,2,5,61,ihd,7
2018,2,5,42,asthma,11
2018,2,5,72,copd,98
2018,2,5,76,ihd,17
2018,2,5,57,asthma,7
2018,2,5,62,ihd,20
2018,2,5,43,asthma,5
2018,2,5,73,copd,96
2018,2,5,77,ihd,14
2018,2,5,58,asthma,1
2018,2,5,63,ihd,11
2018,2,5,44,asthma,14
2018,2,5,74,copd,41
2018,2,5,30,asthma,47
2018,2,5,60,copd,122
2018,2,5,64,ihd,11
2018,2,5,45,asthma,11
2018,2,5,75,copd,37
2018,2,5,50,ihd,28
2018,2,6,21,asthma,26
2018,2,6,51,copd,467
2018,2,6,55,ihd,39
2018,2,6,36,asthma,12
2018,2,6,66,copd,354
2018,2,6,41,ihd,67
2018,2,6,22,asthma,42
2018,2,6,52,copd,678
2018,2,6,56,ihd,19
2018,2,6,37,asthma,1
2018,2,6,67,copd,535
2018,2,6,42,ihd,32
2018,2,6,23,asthma,10
2018,2,6,53,copd,120
2018,2,6,57,ihd,46
2018,2,6,38,asthma,4
2018,2,6,43,ihd,30
2018,2,6,24,asthma,17
2018,2,6,54,copd,217
2018,2,6,90,asthma,15
2018,2,6,10,asthma,2
2018,2,6,58,ihd,1
2018,2,6,40,copd,710
2018,2,6,44,ihd,60
2018,2,6,25,asthma,5
2018,2,6,55,copd,547
2018,2,6,91,asthma,5
2018,2,6,30,ihd,150
2018,2,6,11,asthma,55
2018,2,6,41,copd,531
2018,2,6,45,ihd,61
2018,2,6,26,asthma,1
2018,2,6,56,copd,430
2018,2,6,92,asthma,12
2018,2,6,31,ihd,78
2018,2,6,12,asthma,14
2018,2,6,42,copd,305
2018,2,6,46,ihd,51
2018,2,6,27,asthma,5
2018,2,6,57,copd,910
2018,2,6,NULL,ihd,873
2018,2,6,93,asthma,22
2018,2,6,32,ihd,51
2018,2,6,13,asthma,44
2018,2,6,43,copd,138
2018,2,6,47,ihd,40
2018,2,6,58,copd,132
2018,2,6,94,asthma,11
2018,2,6,33,ihd,79
2018,2,6,14,asthma,2
2018,2,6,44,copd,416
2018,2,6,80,asthma,47
2018,2,6,48,ihd,27
2018,2,6,30,copd,1112
2018,2,6,95,asthma,12
2018,2,6,34,ihd,49
2018,2,6,15,asthma,1
2018,2,6,45,copd,498
2018,2,6,81,asthma,2
2018,2,6,20,ihd,81
2018,2,6,49,ihd,6
2018,2,6,31,copd,642
2018,2,6,96,asthma,2
2018,2,6,35,ihd,25
2018,2,6,16,asthma,60
2018,2,6,46,copd,432
2018,2,6,82,asthma,1
2018,2,6,NULL,copd,5107
2018,2,6,,copd,2
2018,2,6,21,ihd,43
2018,2,6,32,copd,458
2018,2,6,36,ihd,85
2018,2,6,17,asthma,3
2018,2,6,47,copd,225
2018,2,6,83,asthma,1
2018,2,6,22,ihd,55
2018,2,6,3,asthma,1
2018,2,6,33,copd,754
2018,2,6,37,ihd,21
2018,2,6,18,asthma,13
2018,2,6,48,copd,166
2018,2,6,84,asthma,33
2018,2,6,23,ihd,35
2018,2,6,34,copd,578
2018,2,6,70,asthma,22
2018,2,6,99,asthma,34
2018,2,6,38,ihd,16
2018,2,6,19,asthma,13
2018,2,6,20,copd,313
2018,2,6,49,copd,106
2018,2,6,85,asthma,4
2018,2,6,24,ihd,40
2018,2,6,35,copd,192
2018,2,6,90,ihd,103
2018,2,6,71,asthma,20
2018,2,6,10,ihd,44
2018,2,6,39,ihd,22
2018,2,6,21,copd,196
2018,2,6,86,asthma,8
2018,2,6,25,ihd,16
2018,2,6,36,copd,352
2018,2,6,91,ihd,23
2018,2,6,72,asthma,50
2018,2,6,11,ihd,54
2018,2,6,22,copd,379
2018,2,6,26,ihd,15
2018,2,6,37,copd,107
2018,2,6,92,ihd,40
2018,2,6,73,asthma,62
2018,2,6,12,ihd,53
2018,2,6,23,copd,133
2018,2,6,27,ihd,47
2018,2,6,38,copd,171
2018,2,6,93,ihd,30
2018,2,6,74,asthma,8
2018,2,6,13,ihd,23
2018,2,6,24,copd,206
2018,2,6,60,asthma,51
2018,2,6,90,copd,788
2018,2,6,10,copd,148
2018,2,6,39,copd,154
2018,2,6,94,ihd,36
2018,2,6,75,asthma,2
2018,2,6,14,ihd,37
2018,2,6,25,copd,224
2018,2,6,80,ihd,89
2018,2,6,61,asthma,2
2018,2,6,0,ihd,2
2018,2,6,91,copd,204
2018,2,6,11,copd,206
2018,2,6,95,ihd,36
2018,2,6,76,asthma,16
2018,2,6,15,ihd,20
2018,2,6,26,copd,107
2018,2,6,81,ihd,46
2018,2,6,62,asthma,21
2018,2,6,1,ihd,2
2018,2,6,92,copd,342
2018,2,6,12,copd,182
2018,2,6,96,ihd,30
2018,2,6,77,asthma,31
2018,2,6,16,ihd,45
2018,2,6,27,copd,218
2018,2,6,82,ihd,23
2018,2,6,63,asthma,5
2018,2,6,93,copd,276
2018,2,6,2,ihd,1
2018,2,6,13,copd,160
2018,2,6,97,ihd,4
2018,2,6,17,ihd,16
2018,2,6,83,ihd,40
2018,2,6,64,asthma,27
2018,2,6,3,ihd,2
2018,2,6,94,copd,462
2018,2,6,14,copd,237
2018,2,6,50,asthma,41
2018,2,6,80,copd,875
2018,2,6,18,ihd,18
2018,2,6,0,copd,4
2018,2,6,84,ihd,86
2018,2,6,65,asthma,84
2018,2,6,95,copd,288
2018,2,6,15,copd,122
2018,2,6,70,ihd,42
2018,2,6,51,asthma,12
2018,2,6,99,ihd,66
2018,2,6,81,copd,176
2018,2,6,19,ihd,45
2018,2,6,0,copd,2
2018,2,6,85,ihd,4
2018,2,6,66,asthma,2
2018,2,6,96,copd,96
2018,2,6,16,copd,291
2018,2,6,71,ihd,34
2018,2,6,52,asthma,42
2018,2,6,82,copd,152
2018,2,6,2,copd,2
2018,2,6,86,ihd,24
2018,2,6,67,asthma,21
2018,2,6,97,copd,6
2018,2,6,17,copd,71
2018,2,6,72,ihd,61
2018,2,6,53,asthma,4
2018,2,6,83,copd,113
2018,2,6,98,copd,2
2018,2,6,18,copd,152
2018,2,6,73,ihd,125
2018,2,6,54,asthma,8
2018,2,6,84,copd,729
2018,2,6,4,copd,1
2018,2,6,40,asthma,30
2018,2,6,70,copd,446
2018,2,6,99,copd,517
2018,2,6,19,copd,189
2018,2,6,74,ihd,10
2018,2,6,55,asthma,19
2018,2,6,85,copd,105
2018,2,6,5,copd,1
2018,2,6,60,ihd,57
2018,2,6,41,asthma,21
2018,2,6,71,copd,335
2018,2,6,75,ihd,5
2018,2,6,56,asthma,43
2018,2,6,86,copd,209
2018,2,6,61,ihd,20
2018,2,6,42,asthma,14
2018,2,6,72,copd,297
2018,2,6,76,ihd,55
2018,2,6,57,asthma,17
2018,2,6,62,ihd,30
2018,2,6,43,asthma,12
2018,2,6,73,copd,270
2018,2,6,77,ihd,33
2018,2,6,58,asthma,15
2018,2,6,8,copd,1
2018,2,6,63,ihd,22
2018,2,6,44,asthma,53
2018,2,6,74,copd,128
2018,2,6,30,asthma,100
2018,2,6,60,copd,455
2018,2,6,64,ihd,24
2018,2,6,45,asthma,42
2018,2,6,75,copd,62
2018,2,6,50,ihd,81
2018,2,6,31,asthma,24
2018,2,6,61,copd,109
2018,2,6,65,ihd,30
2018,2,6,46,asthma,12
2018,2,6,76,copd,198
2018,2,6,NULL,asthma,473
2018,2,6,51,ihd,37
2018,2,6,32,asthma,35
2018,2,6,62,copd,307
2018,2,6,66,ihd,66
2018,2,6,47,asthma,15
2018,2,6,77,copd,248
2018,2,6,52,ihd,37
2018,2,6,33,asthma,62
2018,2,6,63,copd,278
2018,2,6,67,ihd,92
2018,2,6,48,asthma,5
2018,2,6,53,ihd,12
2018,2,6,34,asthma,141
2018,2,6,64,copd,237
2018,2,6,20,asthma,22
2018,2,6,49,asthma,16
2018,2,6,50,copd,1344
2018,2,6,54,ihd,14
2018,2,6,35,asthma,2
2018,2,6,65,copd,279
2018,2,6,40,ihd,90
2018,2,7,11,asthma,66
2018,2,7,41,copd,558
2018,2,7,45,ihd,51
2018,2,7,26,asthma,1
2018,2,7,56,copd,401
2018,2,7,92,asthma,15
2018,2,7,31,ihd,68
2018,2,7,12,asthma,12
2018,2,7,42,copd,209
2018,2,7,46,ihd,65
2018,2,7,27,asthma,6
2018,2,7,57,copd,903
